Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,68.83999633789062,68.94000244140625,67.88999938964844,68.12000274658203,65.0519027709961,3209595
2020-01-03,67.83999633789062,68.47000122070312,67.67500305175781,68.0199966430664,64.95641326904297,3473852
2020-01-06,68.08000183105469,68.8499984741211,68.01000213623047,68.48999786376953,65.40524291992188,4607525
2020-01-07,68.45999908447266,68.45999908447266,67.4749984741211,67.55000305175781,64.50757598876953,4427421
2020-01-08,67.80000305175781,69.6500015258789,67.7300033569336,69.2699966430664,66.15010070800781,4676066
2020-01-09,69.37999725341797,69.94499969482422,69.05999755859375,69.86000061035156,66.71353912353516,3996112
2020-01-10,69.7300033569336,70.42829895019531,69.45500183105469,70.1500015258789,66.990478515625,3707167
2020-01-13,70.16000366210938,70.55999755859375,69.80000305175781,70.13999938964844,66.98091888427734,4641349
2020-01-14,70.13999938964844,70.4000015258789,70.02999877929688,70.29000091552734,67.1241683959961,4711929
2020-01-15,70.33999633789062,71.05000305175781,70.33999633789062,70.80000305175781,67.61119842529297,3606288
2020-01-16,70.95999908447266,71.17500305175781,70.66999816894531,70.75,67.56344604492188,2720308
2020-01-17,70.43000030517578,71.30000305175781,70.43000030517578,71.18000030517578,67.97408294677734,4019743
2020-01-21,71.06999969482422,71.37999725341797,70.25,71.29000091552734,68.07913208007812,6470769
2020-01-22,70.87999725341797,71.08000183105469,70.51000213623047,70.52999877929688,67.7620849609375,2890795
2020-01-23,70.06999969482422,71.06500244140625,70.0,70.61000061035156,67.83895111083984,2581613
2020-01-24,70.83000183105469,71.08000183105469,70.08000183105469,70.30000305175781,67.54110717773438,2938348
2020-01-27,70.1500015258789,70.79000091552734,69.7699966430664,70.0999984741211,67.34894561767578,3688054
2020-01-28,70.12000274658203,70.48999786376953,69.55999755859375,69.70999908447266,66.97425842285156,2770601
2020-01-29,69.75,69.88999938964844,68.80999755859375,68.83000183105469,66.12879943847656,3233503
2020-01-30,68.80000305175781,69.69999694824219,68.55999755859375,69.47000122070312,66.74368286132812,3539301
2020-01-31,73.63999938964844,74.97000122070312,73.37000274658203,73.77999877929688,70.88453674316406,13592326
2020-02-03,74.05999755859375,75.45500183105469,74.05999755859375,74.93000030517578,71.9894027709961,7725529
2020-02-04,75.27999877929688,76.19999694824219,75.19000244140625,75.4000015258789,72.44096374511719,4671829
2020-02-05,75.25,75.87000274658203,74.51000213623047,75.7300033569336,72.75801086425781,4282939
2020-02-06,75.97000122070312,76.5999984741211,75.83000183105469,76.30999755859375,73.31523895263672,4663995
2020-02-07,76.4000015258789,76.51499938964844,75.9000015258789,76.02999877929688,73.0462417602539,3222650
2020-02-10,75.95999908447266,77.41000366210938,75.95999908447266,77.3499984741211,74.31441497802734,4418436
2020-02-11,77.23999786376953,77.29000091552734,76.0999984741211,76.11000061035156,73.12309265136719,3992624
2020-02-12,76.20999908447266,76.31999969482422,75.49500274658203,75.94999694824219,72.9693832397461,3735393
2020-02-13,75.72000122070312,76.61000061035156,75.625,76.37000274658203,73.37288665771484,2907812
2020-02-14,76.36000061035156,76.69999694824219,76.11499786376953,76.69000244140625,73.68033599853516,2820355
2020-02-18,76.61000061035156,76.69000244140625,76.05000305175781,76.06999969482422,73.08466339111328,4371016
2020-02-19,76.0,76.2699966430664,75.5,75.54000091552734,72.5754623413086,2686698
2020-02-20,75.45999908447266,75.6500015258789,74.25180053710938,75.16000366210938,72.21037292480469,3350881
2020-02-21,75.19000244140625,76.54000091552734,75.11499786376953,76.2699966430664,73.27681732177734,5341505
2020-02-24,71.70999908447266,75.72000122070312,71.19000244140625,74.41999816894531,71.49942016601562,5584385
2020-02-25,74.4000015258789,74.98999786376953,73.5199966430664,73.80000305175781,70.90375518798828,5739528
2020-02-26,74.0,74.4749984741211,72.9000015258789,72.91999816894531,70.05828857421875,4188676
2020-02-27,73.05999755859375,73.72000122070312,70.12999725341797,70.1500015258789,67.3969955444336,6181402
2020-02-28,68.98999786376953,69.3550033569336,66.31999969482422,67.56999969482422,64.91825103759766,11130864
2020-03-02,68.51000213623047,72.55999755859375,68.51000213623047,72.44000244140625,69.59712982177734,7940795
2020-03-03,72.55000305175781,74.11000061035156,71.23999786376953,71.77999877929688,68.96302032470703,7487759
2020-03-04,73.9000015258789,75.47000122070312,73.01000213623047,75.37000274658203,72.4121322631836,7174957
2020-03-05,73.70999908447266,74.33000183105469,71.80000305175781,72.33999633789062,69.50105285644531,5877497
2020-03-06,70.37000274658203,72.75499725341797,69.51000213623047,72.51000213623047,69.66437530517578,6339557
2020-03-09,69.30000305175781,71.61000061035156,69.0,69.98999786376953,67.24327087402344,7399598
2020-03-10,71.62000274658203,72.01000213623047,68.08999633789062,71.80999755859375,68.99183654785156,7521849
2020-03-11,70.13999938964844,70.80999755859375,67.77999877929688,68.9000015258789,66.196044921875,6860392
2020-03-12,64.93000030517578,67.44999694824219,63.20000076293945,63.88999938964844,61.382667541503906,9772327
2020-03-13,66.43000030517578,69.20999908447266,64.19999694824219,69.0999984741211,66.38819885253906,11952949
2020-03-16,62.15999984741211,66.30999755859375,62.040000915527344,62.34000015258789,59.893489837646484,8849353
2020-03-17,64.19000244140625,70.43000030517578,63.310001373291016,70.19999694824219,67.44502258300781,9389090
2020-03-18,67.80000305175781,72.13999938964844,65.3499984741211,67.69000244140625,65.03353881835938,9189527
2020-03-19,67.9800033569336,68.98999786376953,65.05999755859375,66.6500015258789,64.03434753417969,8927108
2020-03-20,66.73999786376953,66.85250091552734,61.38999938964844,62.08000183105469,59.64369583129883,9168470
2020-03-23,62.09000015258789,63.470001220703125,58.4900016784668,60.470001220703125,58.09687805175781,8306811
2020-03-24,61.11000061035156,65.87999725341797,59.61000061035156,61.18000030517578,58.77901840209961,9887497
2020-03-25,60.7599983215332,62.220001220703125,59.0099983215332,59.88999938964844,57.539642333984375,10375478
2020-03-26,60.36000061035156,64.33999633789062,60.189998626708984,63.81999969482422,61.31541061401367,9053314
2020-03-27,64.02999877929688,66.62999725341797,63.36000061035156,65.26000213623047,62.69890213012695,6366488
2020-03-30,65.98999786376953,66.93000030517578,64.97000122070312,66.58000183105469,63.96709442138672,4950641
2020-03-31,66.01000213623047,66.48999786376953,64.95999908447266,66.36000061035156,63.755733489990234,5784884
2020-04-01,64.75,65.8499984741211,64.08999633789062,65.55000305175781,62.97751998901367,4247710
2020-04-02,64.77999877929688,68.69000244140625,64.70999908447266,68.16999816894531,65.49468994140625,5676716
2020-04-03,67.94999694824219,68.69000244140625,66.75,67.62000274658203,64.9662857055664,4720932
2020-04-06,69.5999984741211,71.7300033569336,69.12999725341797,70.5,67.7332534790039,5172764
2020-04-07,70.27999877929688,71.79000091552734,68.83499908447266,69.04000091552734,66.33055877685547,5964860
2020-04-08,69.63999938964844,70.75,68.8499984741211,70.22000122070312,67.46424865722656,4265709
2020-04-09,70.66000366210938,71.47000122070312,69.76000213623047,69.91000366210938,67.16641235351562,3582461
2020-04-13,69.62999725341797,70.20999908447266,69.20999908447266,69.48999786376953,66.76289367675781,3335117
2020-04-14,71.33000183105469,73.88999938964844,70.61000061035156,73.11000061035156,70.24083709716797,4940583
2020-04-15,72.19999694824219,72.94000244140625,71.68499755859375,72.6500015258789,69.79887390136719,3390481
2020-04-16,72.9000015258789,73.2750015258789,71.73999786376953,72.83999633789062,69.98143005371094,3561837
2020-04-17,72.70999908447266,73.69999694824219,71.52999877929688,73.41999816894531,70.96734619140625,3762415
2020-04-20,72.93000030517578,73.30999755859375,72.12999725341797,72.16000366210938,69.74945068359375,3187548
2020-04-21,71.5,71.75,70.25,70.61000061035156,68.25121307373047,3142782
2020-04-22,71.19999694824219,71.7300033569336,70.55500030517578,71.20999908447266,68.8311767578125,3498160
2020-04-23,71.05000305175781,71.5999984741211,70.69999694824219,71.2300033569336,68.85051727294922,4041805
2020-04-24,70.75,71.91000366210938,70.5999984741211,71.4000015258789,69.01483154296875,3549832
2020-04-27,71.91999816894531,71.94999694824219,70.88999938964844,71.02999877929688,68.65719604492188,2926699
2020-04-28,71.94000244140625,71.94000244140625,70.44000244140625,71.11000061035156,68.73451232910156,2995661
2020-04-29,70.54000091552734,70.83999633789062,68.83999633789062,70.16000366210938,67.81625366210938,4676050
2020-04-30,69.75,70.79000091552734,69.16999816894531,70.2699966430664,67.92256927490234,7128262
2020-05-01,70.19999694824219,71.0,68.30999755859375,68.52999877929688,66.2406997680664,4497228
2020-05-04,68.6500015258789,69.86000061035156,68.0199966430664,69.4800033569336,67.15896606445312,5031669
2020-05-05,69.5,70.12999725341797,69.0199966430664,69.5199966430664,67.19763946533203,2457986
2020-05-06,69.38999938964844,69.48999786376953,67.80000305175781,67.83999633789062,65.5737533569336,4551423
2020-05-07,68.9000015258789,69.6500015258789,68.16000366210938,68.80000305175781,66.50169372558594,3986039
2020-05-08,69.75,69.81999969482422,68.77999877929688,69.37000274658203,67.05265045166016,3938963
2020-05-11,69.52999877929688,69.99500274658203,68.91999816894531,69.37999725341797,67.06231689453125,2797177
2020-05-12,69.73999786376953,69.9800033569336,68.5,68.7300033569336,66.43402099609375,3961728
2020-05-13,69.01000213623047,69.55000305175781,67.83999633789062,68.30000305175781,66.01838684082031,3864215
2020-05-14,68.11000061035156,68.29000091552734,65.54000091552734,67.05999755859375,64.81980895996094,5000018
2020-05-15,66.7699966430664,68.97000122070312,66.4000015258789,68.94999694824219,66.64667510986328,7939674
2020-05-18,69.91999816894531,70.75,69.18389892578125,70.22000122070312,67.87425231933594,5017701
2020-05-19,69.81999969482422,70.37999725341797,69.13999938964844,69.25,66.93665313720703,5304068
2020-05-20,69.66999816894531,70.58999633789062,69.45999908447266,70.47000122070312,68.11589813232422,3406073
2020-05-21,71.01000213623047,71.01000213623047,69.76000213623047,70.26000213623047,67.91292572021484,5171918
2020-05-22,70.08999633789062,70.93000030517578,70.0199966430664,70.75,68.38653564453125,3427414
2020-05-26,71.33999633789062,71.4800033569336,69.0999984741211,69.43000030517578,67.11064147949219,6475596
2020-05-27,69.68000030517578,70.66000366210938,69.44499969482422,70.58999633789062,68.23188781738281,3811412
2020-05-28,71.5999984741211,72.4740982055664,71.19999694824219,72.08999633789062,69.6817626953125,4685633
2020-05-29,72.13999938964844,72.57499694824219,71.55999755859375,72.33000183105469,69.91377258300781,4317283
2020-06-01,72.2699966430664,72.98999786376953,71.95999908447266,72.7300033569336,70.30039978027344,2641016
2020-06-02,72.6500015258789,73.11000061035156,71.62999725341797,72.44000244140625,70.02009582519531,3751307
2020-06-03,72.9000015258789,72.9000015258789,71.61000061035156,71.6500015258789,69.25648498535156,4536015
2020-06-04,71.41999816894531,72.3499984741211,70.58999633789062,70.75,68.38653564453125,4985760
2020-06-05,71.16999816894531,72.58000183105469,70.29000091552734,72.4000015258789,69.98143005371094,5976607
2020-06-08,71.94000244140625,73.54000091552734,71.76000213623047,73.51000213623047,71.0543441772461,5033397
2020-06-09,73.29000091552734,73.55999755859375,72.13999938964844,73.27999877929688,70.83203887939453,4608065
2020-06-10,73.73999786376953,74.9000015258789,73.42759704589844,74.36000061035156,71.87594604492188,5726568
2020-06-11,73.8499984741211,75.0,72.81999969482422,73.0999984741211,70.65804290771484,5547337
2020-06-12,73.58999633789062,73.76000213623047,72.36000061035156,72.79000091552734,70.35839080810547,4357650
2020-06-15,72.36000061035156,73.26000213623047,71.73999786376953,72.88999938964844,70.45506286621094,3350870
2020-06-16,73.7300033569336,74.37999725341797,72.73999786376953,73.52999877929688,71.07367706298828,3034224
2020-06-17,73.80000305175781,74.4800033569336,73.54000091552734,73.80999755859375,71.34432220458984,2410509
2020-06-18,73.73999786376953,73.98999786376953,73.19000244140625,73.61000061035156,71.1510009765625,2975841
2020-06-19,74.69999694824219,75.3949966430664,73.33999633789062,73.36000061035156,70.90934753417969,5826491
2020-06-22,73.38999938964844,73.45999908447266,72.72000122070312,73.0999984741211,70.65804290771484,2220372
2020-06-23,73.33999633789062,73.87000274658203,72.80000305175781,72.91999816894531,70.48405456542969,3488994
2020-06-24,72.58999633789062,72.68000030517578,71.76000213623047,72.02999877929688,69.623779296875,3243038
2020-06-25,72.11000061035156,72.7300033569336,71.26000213623047,72.63999938964844,70.2134017944336,3379971
2020-06-26,72.66000366210938,72.91999816894531,71.20999908447266,71.5199966430664,69.13082122802734,5402485
2020-06-29,71.88999938964844,72.5,71.88999938964844,72.43000030517578,70.01042175292969,3176569
2020-06-30,72.58999633789062,73.51000213623047,72.2699966430664,73.26000213623047,70.81269836425781,3556077
2020-07-01,73.26000213623047,73.58000183105469,72.97000122070312,73.02999877929688,70.59037017822266,3286329
2020-07-02,73.63999938964844,73.87000274658203,73.06999969482422,73.27999877929688,70.83203887939453,2658665
2020-07-06,73.72000122070312,73.87999725341797,72.87999725341797,73.44999694824219,70.996337890625,4026338
2020-07-07,73.19000244140625,74.22000122070312,73.17500305175781,73.97000122070312,71.49897766113281,4043764
2020-07-08,74.05999755859375,74.56999969482422,73.73999786376953,74.48999786376953,72.00160217285156,3167027
2020-07-09,74.05999755859375,74.62000274658203,73.2300033569336,73.31999969482422,70.87068939208984,2916817
2020-07-10,73.2699966430664,73.95999908447266,72.69000244140625,73.68000030517578,71.21866607666016,4418626
2020-07-13,73.62999725341797,74.12999725341797,73.25,73.45999908447266,71.00601196289062,3142971
2020-07-14,73.30000305175781,74.91999816894531,73.27999877929688,74.8499984741211,72.34957885742188,3181703
2020-07-15,75.0,75.48999786376953,74.36000061035156,74.69000244140625,72.1949234008789,3270911
2020-07-16,74.80000305175781,75.12000274658203,74.19999694824219,74.9800033569336,72.4752426147461,2558013
2020-07-17,74.91999816894531,75.29000091552734,74.37999725341797,75.19999694824219,73.116943359375,2871903
2020-07-20,74.97000122070312,75.18000030517578,73.89299774169922,74.19999694824219,72.14466094970703,2134593
2020-07-21,74.36000061035156,74.8499984741211,73.97000122070312,74.04000091552734,71.98908996582031,2920161
2020-07-22,73.58999633789062,74.20999908447266,72.61000061035156,74.13999938964844,72.08631134033203,4239366
2020-07-23,74.88999938964844,75.17500305175781,74.16130065917969,74.2300033569336,72.173828125,3868136
2020-07-24,74.7300033569336,75.23899841308594,73.97000122070312,74.31999969482422,72.2613296508789,2630805
2020-07-27,74.0999984741211,74.7300033569336,74.0,74.6500015258789,72.58219146728516,3182769
2020-07-28,74.91999816894531,75.98999786376953,74.75,75.70999908447266,73.61283111572266,4035981
2020-07-29,75.58000183105469,76.4800033569336,75.52999877929688,76.19999694824219,74.0892562866211,3186661
2020-07-30,75.87000274658203,77.18499755859375,75.72000122070312,76.87000274658203,74.7406997680664,4858421
2020-07-31,76.61000061035156,77.45999908447266,75.81050109863281,77.19999694824219,75.06155395507812,4347233
2020-08-03,76.69999694824219,77.2699966430664,76.49500274658203,76.56999969482422,74.4489974975586,3127546
2020-08-04,76.52999877929688,76.875,76.02999877929688,76.7699966430664,74.64346313476562,3410928
2020-08-05,76.79000091552734,77.0999984741211,75.94999694824219,76.18000030517578,74.06980895996094,2731760
2020-08-06,75.91999816894531,76.09600067138672,75.5999984741211,75.86000061035156,73.75868225097656,3156111
2020-08-07,75.83000183105469,76.2699966430664,75.5999984741211,76.23999786376953,74.1281509399414,2968072
2020-08-10,76.5,76.9000015258789,76.26000213623047,76.6500015258789,74.52679443359375,3407306
2020-08-11,76.70999908447266,76.94999694824219,75.80999755859375,75.95999908447266,73.85590362548828,3398587
2020-08-12,76.36000061035156,77.77999877929688,76.26000213623047,77.23999786376953,75.10044860839844,3844311
2020-08-13,76.9800033569336,77.18499755859375,76.5199966430664,76.9800033569336,74.84765625,2964935
2020-08-14,76.88999938964844,77.36000061035156,76.66000366210938,77.05000305175781,74.91571044921875,2538388
2020-08-17,76.86000061035156,77.7699966430664,76.83000183105469,77.20999908447266,75.0712890625,2762305
2020-08-18,77.2300033569336,78.19000244140625,76.94000244140625,77.6500015258789,75.49909210205078,4286188
2020-08-19,77.86000061035156,78.19499969482422,77.68000030517578,77.94999694824219,75.79078674316406,2470605
2020-08-20,77.83000183105469,78.30999755859375,77.55000305175781,78.25,76.08246612548828,2009262
2020-08-21,78.36000061035156,78.83999633789062,77.87999725341797,78.69000244140625,76.51029205322266,3405255
2020-08-24,78.80999755859375,79.19499969482422,78.62999725341797,79.12999725341797,76.9380874633789,2796823
2020-08-25,79.30000305175781,79.30500030517578,78.47000122070312,78.58999633789062,76.41305541992188,2374145
2020-08-26,78.27999877929688,79.16500091552734,78.01580047607422,78.6500015258789,76.47139739990234,3476828
