Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,241.97000122070312,243.67999267578125,237.9499969482422,238.6199951171875,229.28623962402344,1818106
2020-01-03,238.6300048828125,241.36279296875,238.13999938964844,240.32000732421875,230.91973876953125,1774294
2020-01-06,240.6999969482422,242.60000610351562,240.4149932861328,241.52000427246094,232.0727996826172,1379748
2020-01-07,240.69000244140625,242.2100067138672,240.1699981689453,241.30999755859375,231.8710174560547,1618859
2020-01-08,241.6699981689453,242.9499969482422,241.0,241.1999969482422,231.76531982421875,1484040
2020-01-09,240.64999389648438,243.82000732421875,240.52999877929688,243.08999633789062,233.58140563964844,1739747
2020-01-10,243.82000732421875,244.6999969482422,243.19000244140625,243.5500030517578,234.02337646484375,1281375
2020-01-13,243.0500030517578,246.8249969482422,243.0500030517578,246.39999389648438,236.7619171142578,1469946
2020-01-14,246.22999572753906,247.8000030517578,245.8000030517578,247.72999572753906,238.0398712158203,2063213
2020-01-15,248.5800018310547,252.19410705566406,248.5449981689453,251.5800018310547,241.7393035888672,1599324
2020-01-16,250.8800048828125,252.30999755859375,250.33999633789062,252.27000427246094,242.40231323242188,1978579
2020-01-17,252.3699951171875,253.75,251.41000366210938,253.39999389648438,243.48806762695312,2338530
2020-01-21,254.02999877929688,257.29998779296875,252.80999755859375,256.8900146484375,246.8416290283203,2871603
2020-01-22,258.95001220703125,260.7799987792969,257.6600036621094,259.8999938964844,249.73385620117188,1766593
2020-01-23,259.3599853515625,262.75,259.3599853515625,260.0799865722656,249.9068145751953,2553490
2020-01-24,257.0299987792969,264.0799865722656,256.1700134277344,263.7200012207031,253.4044189453125,2577714
2020-01-27,262.6199951171875,267.7550048828125,262.2900085449219,266.739990234375,256.30633544921875,2169729
2020-01-28,266.739990234375,269.0,263.7099914550781,265.80999755859375,255.41268920898438,2065743
2020-01-29,266.75,266.80999755859375,264.1199951171875,265.760009765625,255.3646697998047,1502174
2020-01-30,265.8699951171875,270.25,265.0199890136719,269.92999267578125,259.37152099609375,1582438
2020-01-31,269.4599914550781,270.6600036621094,266.7300109863281,268.20001220703125,257.7091979980469,1884283
2020-02-03,268.69000244140625,269.4800109863281,266.2099914550781,266.80999755859375,256.37353515625,2760366
2020-02-04,266.2699890136719,267.30999755859375,263.9200134277344,264.5400085449219,254.19239807128906,2620713
2020-02-05,264.2900085449219,267.6600036621094,262.2099914550781,266.7099914550781,256.2774658203125,2166697
2020-02-06,266.75,270.3299865722656,266.3599853515625,268.3299865722656,257.8340759277344,1968614
2020-02-07,269.510009765625,271.6499938964844,269.19000244140625,269.5400085449219,258.9967956542969,1602516
2020-02-10,270.30999755859375,271.80999755859375,269.3299865722656,271.739990234375,261.1106872558594,1916765
2020-02-11,272.760009765625,273.989990234375,271.95001220703125,272.1499938964844,261.504638671875,1962730
2020-02-12,271.42999267578125,272.2749938964844,270.1199951171875,270.260009765625,259.6886291503906,1459136
2020-02-13,270.260009765625,275.8699951171875,270.260009765625,275.4700012207031,264.6947937011719,1875212
2020-02-14,275.69000244140625,279.0799865722656,275.5400085449219,278.5199890136719,267.6255187988281,1838739
2020-02-18,70.0,70.83625030517578,69.59249877929688,70.51000213623047,67.751953125,9809232
2020-02-19,68.75499725341797,69.27999877929688,68.63749694824219,68.6675033569336,65.98152160644531,21135372
2020-02-20,68.98500061035156,69.28500366210938,68.32749938964844,69.25749969482422,66.54844665527344,10731452
2020-02-21,69.38249969482422,69.69000244140625,69.01750183105469,69.39749908447266,66.6829833984375,11030736
2020-02-24,68.69999694824219,69.65249633789062,68.48249816894531,68.48500061035156,65.80616760253906,9093044
2020-02-25,68.48500061035156,68.9749984741211,67.44999694824219,67.5824966430664,64.93896484375,10285576
2020-02-26,67.23249816894531,68.32499694824219,67.0,67.36750030517578,64.73237609863281,9552512
2020-02-27,67.01000213623047,67.73249816894531,63.90250015258789,63.962501525878906,61.78154754638672,14604044
2020-02-28,62.037498474121094,63.477500915527344,60.77000045776367,63.189998626708984,61.03538513183594,27474784
2020-03-02,63.412498474121094,67.2249984741211,63.08250045776367,67.0875015258789,64.79998779296875,19306940
2020-03-03,67.27249908447266,68.57499694824219,65.72125244140625,66.2874984741211,64.02726745605469,15636992
2020-03-04,67.30000305175781,70.64250183105469,67.30000305175781,70.55500030517578,68.14926147460938,14713152
2020-03-05,69.26249694824219,69.96499633789062,68.11000061035156,69.04000091552734,66.68592071533203,12412628
2020-03-06,67.13999938964844,68.22750091552734,65.42375183105469,67.95500183105469,65.6379165649414,14556776
2020-03-09,63.6150016784668,66.58000183105469,63.6150016784668,65.31999969482422,63.09275436401367,15565080
2020-03-10,66.40750122070312,66.83000183105469,60.57749938964844,63.932498931884766,61.75257110595703,23744404
2020-03-11,62.29999923706055,62.30500030517578,59.63999938964844,60.314998626708984,58.25841522216797,19631744
2020-03-12,54.032501220703125,57.915000915527344,51.51250076293945,52.22249984741211,50.44185256958008,31668272
2020-03-13,55.01250076293945,55.497501373291016,49.089698791503906,55.38999938964844,53.50135040283203,31586708
2020-03-16,49.5,55.165000915527344,49.185001373291016,50.342498779296875,48.62594985961914,20240468
2020-03-17,51.3650016784668,56.86750030517578,51.0,55.439998626708984,53.54964065551758,21538120
2020-03-18,52.26499938964844,56.997501373291016,49.939998626708984,52.65999984741211,50.86443328857422,22197816
2020-03-19,52.502498626708984,55.40625,50.1349983215332,51.775001525878906,50.009605407714844,17442404
2020-03-20,51.4375,52.474998474121094,46.71537399291992,47.9375,46.30295944213867,22482388
2020-03-23,46.66749954223633,47.14250183105469,43.70000076293945,45.415000915527344,43.86647033691406,23661572
2020-03-24,46.962501525878906,52.119998931884766,46.622501373291016,51.63249969482422,49.87196731567383,17900644
2020-03-25,51.41999816894531,55.0625,48.76750183105469,52.567501068115234,50.77509307861328,17794784
2020-03-26,52.724998474121094,58.54249954223633,52.650001525878906,57.775001525878906,55.805023193359375,14655684
2020-03-27,56.369998931884766,60.08000183105469,55.84749984741211,57.98749923706055,56.01028060913086,16184520
2020-03-30,59.32749938964844,62.057498931884766,58.59000015258789,61.502498626708984,59.405426025390625,16375208
2020-03-31,60.52750015258789,61.974998474121094,59.790000915527344,60.154998779296875,58.1038703918457,18907616
2020-04-01,57.7400016784668,57.997501373291016,53.2599983215332,54.557498931884766,52.697235107421875,13692428
2020-04-02,53.75,57.3849983215332,53.53499984741211,56.61249923706055,54.682159423828125,9234484
2020-04-03,55.9900016784668,57.14125061035156,54.3849983215332,55.40999984741211,53.52066421508789,8756752
2020-04-06,57.6974983215332,59.2599983215332,57.005001068115234,58.627498626708984,56.62845993041992,13267648
2020-04-07,60.087501525878906,60.247501373291016,57.040000915527344,57.122501373291016,55.17477035522461,10507776
2020-04-08,57.407501220703125,59.04750061035156,56.0099983215332,58.375,56.38456726074219,18290716
2020-04-09,58.959999084472656,62.717498779296875,58.845001220703125,61.31999969482422,59.229148864746094,19587652
2020-04-13,60.63999938964844,60.966251373291016,58.595001220703125,59.0525016784668,57.03896713256836,10757888
2020-04-14,60.462501525878906,61.244998931884766,59.592498779296875,60.595001220703125,58.52886962890625,11673780
2020-04-15,60.0099983215332,60.34749984741211,58.88249969482422,59.30500030517578,57.28286361694336,9990652
2020-04-16,59.994998931884766,60.1974983215332,58.920249938964844,59.369998931884766,57.34563446044922,10331208
2020-04-17,60.627498626708984,61.782501220703125,59.692501068115234,61.564998626708984,59.46579360961914,10953432
2020-04-20,61.36249923706055,61.82500076293945,59.27750015258789,59.40250015258789,57.37703323364258,8714536
2020-04-21,58.76750183105469,59.54249954223633,57.76499938964844,58.85499954223633,56.848201751708984,10622464
2020-04-22,59.48249816894531,62.17499923706055,59.48249816894531,61.79249954223633,59.685546875,11760200
2020-04-23,61.59749984741211,61.93747329711914,60.032501220703125,60.28499984741211,58.22943878173828,9360620
2020-04-24,60.432498931884766,60.48749923706055,58.98749923706055,59.92499923706055,57.881710052490234,8029576
2020-04-27,60.52750015258789,61.5792236328125,60.35749816894531,60.900001525878906,58.8234748840332,8458012
2020-04-28,61.564998626708984,61.724998474121094,59.525001525878906,59.82500076293945,57.785125732421875,8465072
2020-04-29,60.497501373291016,60.584999084472656,58.3224983215332,58.782501220703125,56.77817153930664,9901856
2020-04-30,58.46500015258789,58.474998474121094,57.224998474121094,57.779998779296875,55.80984878540039,17935888
2020-05-01,57.477500915527344,57.505001068115234,56.25,56.76250076293945,54.82704544067383,9168400
2020-05-04,56.75,57.79249954223633,56.23500061035156,57.522499084472656,55.56113052368164,9077132
2020-05-05,57.84000015258789,58.63624954223633,57.34749984741211,57.525001525878906,55.56355285644531,8041996
2020-05-06,57.72999954223633,57.790000915527344,55.654998779296875,55.665000915527344,53.76697540283203,7378876
2020-05-07,56.29999923706055,57.147499084472656,55.69499969482422,56.119998931884766,54.20644760131836,8692248
2020-05-08,56.84749984741211,57.657501220703125,56.435001373291016,57.432498931884766,55.474205017089844,11310372
2020-05-11,56.6974983215332,57.06999969482422,56.02750015258789,56.845001220703125,54.906734466552734,7854612
2020-05-12,57.04999923706055,57.35749816894531,56.317501068115234,56.98249816894531,55.03955078125,9565308
2020-05-13,56.709999084472656,57.63249969482422,56.5,57.529998779296875,55.56837844848633,14076960
2020-05-14,56.942501068115234,58.33124923706055,56.8224983215332,58.057498931884766,56.0778923034668,11596060
2020-05-15,57.50749969482422,57.71875,55.80500030517578,56.962501525878906,55.020233154296875,20232904
2020-05-18,58.48500061035156,59.224998474121094,58.122501373291016,58.86249923706055,56.85544204711914,9123776
2020-05-19,58.47999954223633,58.681251525878906,57.6150016784668,57.625,55.66013717651367,6532932
2020-05-20,58.07500076293945,59.05659866333008,57.70000076293945,58.1974983215332,56.21311950683594,5847716
2020-05-21,58.17499923706055,58.369998931884766,57.01625061035156,57.224998474121094,55.273773193359375,8308472
2020-05-22,57.20750045776367,58.502498626708984,56.78822326660156,58.462501525878906,56.469085693359375,5990352
2020-05-26,59.084999084472656,59.599998474121094,58.45000076293945,58.57749938964844,56.580162048339844,7659548
2020-05-27,59.4375,60.310001373291016,58.73500061035156,60.282501220703125,58.22703170776367,12343488
2020-05-28,61.099998474121094,63.01499938964844,60.90999984741211,62.84000015258789,60.697322845458984,12416348
2020-05-29,62.52750015258789,64.12625122070312,62.375,63.88999938964844,61.711517333984375,15309664
2020-06-01,63.522499084472656,64.58374786376953,62.8125,63.912498474121094,62.07329559326172,6657248
2020-06-02,63.89250183105469,65.0824966430664,63.432525634765625,64.1500015258789,62.30397033691406,10640596
2020-06-03,64.54750061035156,65.56497192382812,64.17500305175781,64.8949966430664,63.02751922607422,7303340
2020-06-04,64.41500091552734,65.13749694824219,62.02000045776367,62.97249984741211,61.16035079956055,12012488
2020-06-05,63.04499816894531,64.63999938964844,62.502498626708984,63.595001220703125,61.76493835449219,12370852
2020-06-08,63.26499938964844,65.18499755859375,62.64250183105469,65.12000274658203,63.24605941772461,8149344
2020-06-09,64.77749633789062,64.7874984741211,63.51499938964844,64.6675033569336,62.80657196044922,7990400
2020-06-10,64.70249938964844,65.2249984741211,63.89250183105469,64.19750213623047,62.350101470947266,6674556
2020-06-11,63.71500015258789,63.7400016784668,61.467498779296875,62.08250045776367,60.295955657958984,9719352
2020-06-12,62.942501068115234,63.029998779296875,61.060001373291016,61.727500915527344,59.951175689697266,8356660
2020-06-15,61.18000030517578,62.73249816894531,60.33250045776367,62.14250183105469,60.3542366027832,8405032
2020-06-16,63.380001068115234,63.41999816894531,61.66749954223633,62.04249954223633,60.257110595703125,8057180
2020-06-17,62.497501373291016,62.75,61.4275016784668,62.25,60.45863723754883,6768688
2020-06-18,62.04999923706055,62.47999954223633,61.587501525878906,62.23249816894531,60.441646575927734,6386752
2020-06-19,62.875,62.90999984741211,60.5525016784668,60.5525016784668,58.80998992919922,14437900
