Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,180.14999389648438,181.6999969482422,178.97999572753906,181.67999267578125,174.33180236816406,1131164
2020-01-03,178.7100067138672,180.07000732421875,177.5050048828125,179.11000061035156,171.86575317382812,1400786
2020-01-06,178.0399932861328,178.58999633789062,176.8000030517578,178.5399932861328,171.31878662109375,1587256
2020-01-07,177.66000366210938,178.38999938964844,176.19000244140625,177.80999755859375,170.61831665039062,1115958
2020-01-08,178.25999450683594,179.4600067138672,177.39500427246094,178.74000549316406,171.51071166992188,1168435
2020-01-09,179.4499969482422,179.8000030517578,178.11000061035156,179.6300048828125,172.3647003173828,1264396
2020-01-10,179.50999450683594,180.66000366210938,178.00750732421875,178.24000549316406,171.03094482421875,1135404
2020-01-13,178.58999633789062,179.8699951171875,178.1999969482422,179.82000732421875,172.54702758789062,698477
2020-01-14,179.6999969482422,180.3300018310547,178.2100067138672,178.63999938964844,171.41473388671875,1127020
2020-01-15,178.41000366210938,179.2899932861328,177.02000427246094,178.41000366210938,171.19406127929688,1262152
2020-01-16,179.52999877929688,180.0,178.36000061035156,179.7899932861328,172.5182342529297,1104207
2020-01-17,180.13999938964844,180.72000122070312,179.1300048828125,180.42999267578125,173.13233947753906,2144905
2020-01-21,179.22000122070312,179.72000122070312,177.4199981689453,177.8800048828125,170.6855010986328,1175885
2020-01-22,179.08999633789062,179.42999267578125,176.97999572753906,177.50999450683594,170.33045959472656,1150987
2020-01-23,176.3699951171875,179.77999877929688,175.0500030517578,179.60000610351562,172.3359375,1431644
2020-01-24,180.0,180.0,175.2550048828125,176.3000030517578,169.16940307617188,1093759
2020-01-27,173.02000427246094,174.73500061035156,170.3800048828125,173.3699951171875,166.35787963867188,1226293
2020-01-28,174.22000122070312,176.77000427246094,172.9199981689453,175.86000061035156,168.7471923828125,1138416
2020-01-29,176.82000732421875,177.97999572753906,175.3000030517578,175.80999755859375,168.69921875,1228230
2020-01-30,173.97000122070312,177.99000549316406,173.9199981689453,177.89999389648438,170.7046661376953,1648042
2020-01-31,177.89999389648438,179.47000122070312,174.89999389648438,174.97999572753906,167.9027557373047,3070503
2020-02-03,175.5800018310547,180.14999389648438,174.5800018310547,176.4600067138672,169.3229217529297,1898010
2020-02-04,179.3699951171875,182.69000244140625,178.77499389648438,182.02999877929688,174.6676483154297,1178230
2020-02-05,184.8000030517578,185.75999450683594,183.5399932861328,185.75999450683594,178.24676513671875,1584670
2020-02-06,186.13999938964844,186.49000549316406,184.4499969482422,186.07000732421875,178.5442352294922,1073029
2020-02-07,184.67999267578125,185.24000549316406,182.94000244140625,183.5399932861328,176.11656188964844,996572
2020-02-10,183.05999755859375,183.9600067138672,182.18499755859375,183.83999633789062,176.4044189453125,908461
2020-02-11,184.7899932861328,187.6999969482422,184.5500030517578,187.1300048828125,179.5613555908203,1027025
2020-02-12,187.75999450683594,190.0500030517578,187.16000366210938,189.6699981689453,181.99864196777344,979095
2020-02-13,188.6300048828125,189.61000061035156,187.8800048828125,189.07000732421875,181.4228973388672,659189
2020-02-14,189.0,189.0,186.11000061035156,187.86000061035156,180.26182556152344,765104
2020-02-18,187.5,187.5399932861328,185.27000427246094,186.47999572753906,178.93765258789062,778715
2020-02-19,186.9199981689453,188.19000244140625,186.27000427246094,187.52999877929688,179.94517517089844,974108
2020-02-20,187.22000122070312,190.85000610351562,187.08999633789062,190.0,182.31527709960938,1047004
2020-02-21,188.75999450683594,189.89999389648438,188.13999938964844,189.5800018310547,181.9122772216797,1133768
2020-02-24,183.7899932861328,185.22000122070312,181.97000122070312,183.05999755859375,175.65597534179688,1656209
2020-02-25,184.02000427246094,184.22999572753906,176.6199951171875,177.58999633789062,170.4072265625,1871703
2020-02-26,179.52999877929688,180.0,175.67999267578125,175.99000549316406,168.8719482421875,1673088
2020-02-27,172.25,176.97000122070312,169.63999938964844,170.1300048828125,163.2489471435547,2031056
2020-02-28,163.85000610351562,167.9197998046875,162.38999938964844,167.77999877929688,160.99400329589844,2841986
2020-03-02,168.9199981689453,173.7899932861328,164.9600067138672,173.27999877929688,166.2715301513672,1950898
2020-03-03,172.97000122070312,177.52999877929688,168.16000366210938,168.86000061035156,162.03030395507812,1978252
2020-03-04,171.66000366210938,177.55999755859375,170.35499572753906,177.39999389648438,170.22488403320312,1722913
2020-03-05,171.55999755859375,173.27999877929688,166.74000549316406,167.7100067138672,160.92681884765625,2368664
2020-03-06,162.7100067138672,166.8300018310547,160.8800048828125,164.11000061035156,157.47242736816406,2952978
2020-03-09,151.66000366210938,158.3699951171875,150.0,154.52000427246094,148.2703094482422,3172304
2020-03-10,160.0399932861328,165.0800018310547,154.86000061035156,164.6199951171875,157.96180725097656,1957842
2020-03-11,159.17999267578125,162.6300048828125,156.5800018310547,158.42999267578125,152.0221405029297,2290178
